Problem ID;Items count;Known result;Brute force result;Time [s];Relative error;Cost to weight ration heuristics result;T
ime [s];Relative error
9000;4;473;473;0.00002799074066298868334355;0;473;0.0000228591048747740913972325;0
9001;4;326;326;0.0000172609567421763547285225;0;326;0.0000116628086095786180598125;0
9002;4;196;196;0.000017727469086559499450915;0;62;0.00000933024688766289444785;0.6836734693877551020408163265
9003;4;545;545;0.0000186604937753257888957;0;545;0.0000186604937753257888957;0
9004;4;243;243;0.000017727469086559499450915;0;243;0.0000088637345432797497254575;0
9005;4;563;563;0.0000186604937753257888957;0;563;0.0000107297839208123286150275;0
9006;4;410;410;0.00002985679004052126223312;0;410;0.00002052654315285836778527;0
9007;4;375;375;0.0000186604937753257888957;0;375;0.000008397222198896605003065;0
9008;4;235;235;0.0000153949073646437758389525;0;224;0.0000069976851657471708358875;0.0468085106382978723404255319
9009;4;224;224;0.0000186604937753257888957;0;163;0.0000088637345432797497254575;0.2723214285714285714285714286
9010;4;297;297;0.0000186604937753257888957;0;289;0.00001119629626519547333742;0.0269360269360269360269360269
9011;4;459;459;0.0000172609567421763547285225;0;459;0.00001306234564272805222699;0
9012;4;325;325;0.0000237921295635403808420175;0;325;0.0000107297839208123286150275;0
9013;4;431;431;0.0000219260801860078019524475;0;431;0.00001492839502026063111656;0
9014;4;472;472;0.000019593518464092078340485;0;472;0.00001119629626519547333742;0
9015;4;230;230;0.000017727469086559499450915;0;213;0.0000069976851657471708358875;0.0739130434782608695652173913
9016;4;452;452;0.000017727469086559499450915;0;452;0.000013995370331494341671775;0
9017;4;306;306;0.0000181939814309426441733075;0;306;0.00000933024688766289444785;0
9018;4;483;483;0.0000368544752062684330690074;0;483;0.00002239259253039094667484;0
9019;4;227;227;0.0000433856480276324591825024;0;227;0.00001679444439779321000613;0
9020;4;229;229;0.0000326558641068201305674749;0;229;0.00001679444439779321000613;0
9021;4;496;496;0.0000363879628618852883466149;0;496;0.0000209930554972415125076625;0
9022;4;286;286;0.0000480507714714639064064274;0;286;0.00001679444439779321000613;0
9023;4;387;387;0.0000373209875506515777913999;0;387;0.00002052654315285836778527;0
9024;4;393;393;0.0000349884258287358541794374;0;320;0.000015861419709026920561345;0.1857506361323155216284987277
9025;4;295;295;0.0000457182097495481827944649;0;219;0.0000209930554972415125076625;0.2576271186440677966101694915
9026;4;512;512;0.0000382540122394178672361849;0;494;0.0000163279320534100652837375;0.03515625
9027;4;184;184;0.0000429191356832493144601099;0;134;0.0000191270061197089336180925;0.2717391304347826086956521739
9028;4;317;317;0.0000727759257237705766932299;0;172;0.0000228591048747740913972325;0.4574132492113564668769716088
9029;4;372;372;0.0000387205245838010119585774;0;372;0.0000181939814309426441733075;0
9030;4;296;296;0.0000578475307035099455766699;0;296;0.000027057715974222393898765;0
9031;4;309;309;0.0000718429010350042872484449;0;309;0.0000247251542523066702868025;0
9032;4;501;501;0.0000597135800810425244662399;0;501;0.0000303233023849044069555124;0
9033;4;100;100;0.0000583140430478930902990624;0;100;0.0000331223764512032752898674;0
9034;4;253;253;0.0001460183637919242981088523;0;253;0.000025191666596689815009195;0
9035;4;585;585;0.0000606466047698088139110249;0;585;0.00002985679004052126223312;0
9036;4;584;584;0.0001352885798711119694938248;0;584;0.0000335888887955864200122599;0
9037;4;231;231;0.0000695103393130885636364824;0;99;0.00002799074066298868334355;0.5714285714285714285714285714
9038;4;251;251;0.0000727759257237705766932299;0;251;0.0000284572530073718280659425;0
9039;4;159;159;0.0000531824072596784983527449;0;159;0.00002425864190792352556441;0
9040;4;314;314;0.0000513163578821459194631749;0;314;0.0001096304009300390097622373;0
9041;4;401;401;0.0000601800924254256691886324;0;401;0.0000303233023849044069555124;0
9042;4;437;437;0.0000545819442928279325199224;0;437;0.0000489837961602301958512124;0
9043;4;398;398;0.0000569145060147436561318849;0;398;0.0000517828702265290641855674;0
9044;4;505;505;0.0003032330238490440695551245;0;505;0.0000368544752062684330690074;0
9045;4;319;319;0.0000667112652467896953021274;0;319;0.0000359214505175021436242224;0
9046;4;217;217;0.0000573810183591268008542774;0;217;0.0000321893517624369858450824;0
9047;4;330;330;0.0000527158949152953536303524;0;225;0.0000284572530073718280659425;0.3181818181818181818181818182
9048;4;254;254;0.0000713763886906211425260524;0;243;0.0000256581789410729597315875;0.0433070866141732283464566929
9049;4;462;462;0.0000662447529024065505797349;0;299;0.0000471177467826976169616424;0.3528138528138528138528138528
9050;10;798;798;0.001789541353053743155097627;0;798;0.0000401200616169504461257549;0
9051;10;942;942;0.0018375921245252070615040545;0;942;0.0000256581789410729597315875;0
9052;10;740;740;0.0009563503059854466809046234;0;736;0.0000237921295635403808420175;0.0054054054054054054054054054
9053;10;956;956;0.0024482567833227435031158359;0;956;0.0000527158949152953536303524;0
9054;10;1501;1501;0.0031937435096470087694990497;0;1371;0.0000550484566372110772423149;0.0866089273817455029980013324
9055;10;1351;1351;0.0028839793129766006738304302;0;1346;0.0000457182097495481827944649;0.0037009622501850481125092524
9056;10;1375;1375;0.0027878777700336728610175754;0;1375;0.0000457182097495481827944649;0
9057;10;1153;1153;0.0025616192830078476706572133;0;1140;0.0000466512344383144722392499;0.0112749349522983521248915872
9058;10;1234;1234;0.0023428249934921527958551311;0;1220;0.0000513163578821459194631749;0.0113452188006482982171799028
9059;10;1260;1260;0.0029049723684738421863380927;0;1222;0.0000531824072596784983527449;0.0301587301587301587301587302
9060;10;1319;1319;0.0025065708263706365934148984;0;1319;0.0000405865739613335908481474;0
9061;10;1169;1169;0.0031517573986525257444837248;0;1169;0.0000517828702265290641855674;0
9062;10;99;99;0.0025550881101864836445437183;0;90;0.0000443186727163987486272874;0.0909090909090909090909090909
9063;10;1023;1023;0.0024767140363301153311817784;0;1023;0.0000541154319484447877975299;0
9064;10;1389;1389;0.0027762149614240942429577629;0;1330;0.0000527158949152953536303524;0.0424766018718502519798416127
9065;10;1168;1168;0.0025196331720133646456418883;0;984;0.0000667112652467896953021274;0.1575342465753424657534246575
9066;10;1024;1024;0.0033001083241663657662045395;0;1024;0.0000485172838158470511288199;0
9067;10;1195;1195;0.0023526217527241988350253736;0;1194;0.0000513163578821459194631749;0.0008368200836820083682008368
9068;10;872;872;0.002390409252619233557539166;0;872;0.0000461847220939313275168574;0
9069;10;1099;1099;0.0023428249934921527958551311;0;1037;0.0000508498455377627747407824;0.0564149226569608735213830755
9070;10;1286;1286;0.0026777808567592507065329456;0;1286;0.0018497214454791688242862594;0
9071;10;1178;1178;0.0026777808567592507065329456;0;1178;0.0000410530863057167355705399;0
9072;10;1217;1217;0.002730496751674546060163298;0;1113;0.0000513163578821459194631749;0.0854560394412489728841413311
9073;10;939;939;0.0024832452091514793572952734;0;863;0.0000401200616169504461257549;0.0809371671991480298189563365
9074;10;784;784;0.0024510558573890423714501909;0;737;0.0000419861109944830250153249;0.059948979591836734693877551
9075;10;1240;1240;0.0030533232939876822080589074;0;1240;0.0000452516974051650380720724;0
9076;10;917;917;0.0023162337898623135466787587;0;839;0.0000466512344383144722392499;0.0850599781897491821155943293
9077;10;1033;1033;0.0024440581722232952006143035;0;1033;0.0000419861109944830250153249;0
9078;10;1386;1386;0.00302766511504660924832732;0;1368;0.0000396535492725673014033624;0.012987012987012987012987013
9079;10;1266;1266;0.0027216330171312663104378405;0;1067;0.0000415195986500998802929324;0.1571879936808846761453396524
9080;10;1054;1054;0.0022803123393448114030545362;0;933;0.0000382540122394178672361849;0.1148007590132827324478178368
9081;10;980;980;0.0023157672775179304019563662;0;919;0.0000419861109944830250153249;0.0622448979591836734693877551
9082;10;952;952;0.0023204324009617618491802912;0;952;0.0000410530863057167355705399;0
9083;10;1446;1446;0.0028709169673338726216034402;0;1310;0.0000410530863057167355705399;0.0940525587828492392807745505
9084;10;1196;1196;0.0026679840975272046673627031;0;1196;0.0000494503085046133405736049;0
9085;10;1062;1062;0.002723032554164415744605018;0;955;0.0000415195986500998802929324;0.1007532956685499058380414313
9086;10;748;748;0.0021842107964018835902416814;0;748;0.0000424526233388661697377174;0
9087;10;1059;1059;0.0022131345617536385630300163;0;1059;0.0000527158949152953536303524;0
9088;10;1578;1578;0.0032110044663891851242275722;0;1578;0.0000466512344383144722392499;0
9089;10;694;694;0.0023526217527241988350253736;0;660;0.0000401200616169504461257549;0.0489913544668587896253602305
9090;10;1143;1143;0.0028877114117316658316095702;0;1139;0.0000419861109944830250153249;0.0034995625546806649168853893
9091;10;1043;1043;0.0028219331711736424257522278;0;1043;0.0000447851850607818933496799;0
9092;10;1436;1436;0.0026843120295806147326464406;0;1436;0.0000452516974051650380720724;0
9093;10;1368;1368;0.0030216004545696283669362175;0;1368;0.0000489837961602301958512124;0
9094;10;1315;1315;0.0027542888812380864410053154;0;1315;0.0000499168208489964852959974;0
9095;10;1005;1005;0.0028088708255309143735252379;0;967;0.0000592470677366593797438474;0.0378109452736318407960199005
9096;10;1187;1187;0.0029852124917077430785896026;0;1137;0.0000429191356832493144601099;0.042122999157540016849199663
9097;10;959;959;0.0027748154243909448087905854;0;959;0.0000433856480276324591825024;0
9098;10;925;925;0.0024613191289654715553428259;0;883;0.0000391870369281841566809699;0.0454054054054054054054054054
9099;10;1243;1243;0.0030094711336156666041540125;0;1224;0.0000564479936703605114094924;0.0152855993563958165728077233
9100;15;2358;2358;0.0675794447196867276304998307;0;2225;0.00002239259253039094667484;0.0564037319762510602205258694
9101;15;1726;1726;0.0302603232184126824179894624;0;1726;0.0000307898147292875516779049;0
9102;15;2064;2064;0.0609479717442803254016904541;0;2023;0.0000209930554972415125076625;0.0198643410852713178294573643
9103;15;1485;1485;0.0315306363321679854970642378;0;1458;0.0000247251542523066702868025;0.0181818181818181818181818182
9104;15;1479;1479;0.0310398653458769172491073286;0;1445;0.0000359214505175021436242224;0.0229885057471264367816091954
9105;15;1852;1852;0.0325191759899158691638139437;0;1852;0.000028923765351754972788335;0
9106;15;1987;1987;0.0526179273229748932386499879;0;1987;0.0000321893517624369858450824;0
9107;15;1636;1636;0.0321184418860907478472787868;0;1616;0.00002985679004052126223312;0.0122249388753056234718826406
9108;15;1664;1664;0.0531091648216103446313292896;0;1664;0.0000317228394180538411226899;0
9109;15;1806;1806;0.0323600952804812168134781014;0;1806;0.000023325617219157236119625;0
9110;15;2084;2084;0.0515374847333835300615889597;0;2017;0.0000340554011399695647346524;0.0321497120921305182341650672
9111;15;1454;1454;0.0315087102519819776951117904;0;1454;0.0000228591048747740913972325;0
9112;15;1627;1627;0.0308812511487866480434938789;0;1602;0.0000256581789410729597315875;0.0153657037492317148125384143
9113;15;2087;2087;0.0289988738392006590886401445;0;2014;0.0000209930554972415125076625;0.0349784379492093914710110206
9114;15;1778;1778;0.0518533135905309190386486817;0;1778;0.00002239259253039094667484;0
9115;15;1874;1874;0.0309442303152783725810168663;0;1822;0.0000321893517624369858450824;0.0277481323372465314834578442
9116;15;1634;1634;0.0323143770707316686306836365;0;1586;0.0000237921295635403808420175;0.0293757649938800489596083231
9117;15;1817;1817;0.0319267053125492753663754697;0;1817;0.0000265912036298392491763725;0
9118;15;1921;1921;0.0307259025381070608509371766;0;1921;0.0000228591048747740913972325;0
9119;15;1769;1769;0.0318534628744811216449598473;0;1769;0.0000307898147292875516779049;0
9120;15;1787;1787;0.0296729841768343032124973059;0;1733;0.0000219260801860078019524475;0.0302182428651371012870733072
9121;15;2021;2021;0.0325121783047501219929780562;0;2021;0.000023325617219157236119625;0
9122;15;1778;1778;0.0322131438920005262259244642;0;1778;0.0000307898147292875516779049;0
9123;15;1990;1990;0.0323535641076598527873646065;0;1990;0.000023325617219157236119625;0
9124;15;1470;1470;0.0317349687390078028854721525;0;1470;0.0000349884258287358541794374;0
9125;15;2122;2122;0.051958278868017126601186994;0;2122;0.00002799074066298868334355;0
9126;15;199;199;0.0258307885084947232788726823;0;182;0.00002425864190792352556441;0.0854271356783919597989949749
9127;15;1201;1201;0.0311844841726356921130490034;0;1201;0.0000237921295635403808420175;0
9128;15;1915;1915;0.032635337563667272199689676;0;1915;0.00002425864190792352556441;0
9129;15;1833;1833;0.0525708095761921956216883455;0;1833;0.0000237921295635403808420175;0
9130;15;1274;1274;0.0310104750681807791315966012;0;1272;0.000027057715974222393898765;0.0015698587127158555729984301
9131;15;1984;1984;0.0315982806221035414818111502;0;1984;0.0000307898147292875516779049;0
9132;15;2238;2238;0.03174943062168368037186632;0;2138;0.000027057715974222393898765;0.0446827524575513851653261841
9133;15;1948;1948;0.0513933324189691383423696774;0;1948;0.000023325617219157236119625;0
9134;15;1609;1609;0.030829934790904502124030704;0;1601;0.000023325617219157236119625;0.0049720323182100683654443754
9135;15;1763;1763;0.0324109451260189795882188839;0;1763;0.000028923765351754972788335;0
9136;15;2017;2017;0.0317956153437776116993831774;0;2017;0.000028923765351754972788335;0
9137;15;1846;1846;0.0524317888975660184944153807;0;1845;0.000027057715974222393898765;0.0005417118093174431202600217
9138;15;2011;2011;0.032320441731208649512074739;0;2011;0.000023325617219157236119625;0
9139;15;1821;1821;0.0527564814892566872212005602;0;1806;0.0000219260801860078019524475;0.0082372322899505766062602965
9140;15;2167;2167;0.032318575681831116933185169;0;2167;0.0000275242283186055386211575;0
9141;15;1860;1860;0.0325602290762215858993844836;0;1834;0.0000237921295635403808420175;0.0139784946236559139784946237
9142;15;1439;1439;0.0321357028428329242020073093;0;1439;0.00002425864190792352556441;0
9143;15;1641;1641;0.03019454497785465901213212;0;1641;0.00002239259253039094667484;0
9144;15;1776;1776;0.032302714262122090012623824;0;1774;0.0000237921295635403808420175;0.0011261261261261261261261261
9145;15;1995;1995;0.032312977533698519196516459;0;1995;0.0000265912036298392491763725;0
9146;15;2008;2008;0.0316757216712711435057283051;0;1962;0.000028923765351754972788335;0.0229083665338645418326693227
9147;15;1381;1381;0.0313151076290629726353189032;0;1380;0.00002425864190792352556441;0.0007241129616220130340333092
9148;15;1771;1771;0.0517852027882509799091793768;0;1771;0.0000359214505175021436242224;0
9149;15;1873;1873;0.0324823215147096007307449362;0;1873;0.000023325617219157236119625;0
9150;20;1995;1995;1.1065243617411360322005480587;0;1937;0.0000382540122394178672361849;0.0290726817042606516290726817
9151;20;2623;2623;1.1746780831567584109843130559;0;2516;0.0000410530863057167355705399;0.0407929851315287838353030881
9152;20;2607;2607;1.2185745622014904136378352708;0;2564;0.0000401200616169504461257549;0.0164940544687380130418105102
9153;20;2089;2089;1.6197532522908088670934321593;0;2042;0.0000601800924254256691886324;0.0224988032551460028721876496
9154;20;2062;2062;2.4147318067183375739305437761;0;2062;0.0000569145060147436561318849;0
9155;20;2723;2723;1.5083864924149757926744499586;0;2696;0.0000317228394180538411226899;0.0099155343371281674623576937
9156;20;2193;2193;1.0972286367669574904621551191;0;2172;0.00002612469128545610445398;0.009575923392612859097127223
9157;20;2992;2992;1.1372036130448047785792459854;0;2950;0.0000303233023849044069555124;0.0140374331550802139037433155
9158;20;2197;2197;1.1667263802467477091911329066;0;2197;0.00002985679004052126223312;0
9159;20;2551;2551;1.1015760653042640161301308194;0;2551;0.0000377874998950347225137924;0
9160;20;2372;2372;1.1713238594006436004303109865;0;2355;0.0000354549381731189989018299;0.0071669477234401349072512648
9161;20;2116;2116;1.1607820799546176791384076814;0;2112;0.00002985679004052126223312;0.0018903591682419659735349716
9162;20;2368;2368;1.2801546581724099001383675613;0;2368;0.0000391870369281841566809699;0
9163;20;2440;2440;1.4003114436411101874166692325;0;2429;0.0000382540122394178672361849;0.0045081967213114754098360656
9164;20;1609;1609;1.5115009288260776668411422835;0;1609;0.0000321893517624369858450824;0
9165;20;249;249;1.226879414956199155985866542;0;228;0.0000307898147292875516779049;0.0843373493975903614457831325
9166;20;2184;2184;1.4624023706291292173882213097;0;2184;0.0000321893517624369858450824;0
9167;20;1903;1903;1.3610922173611635937498542149;0;1811;0.0000293902776961381175107275;0.0483447188649500788229111929
9168;20;2359;2359;1.5037246345575550274635817138;0;2345;0.0000349884258287358541794374;0.0059347181008902077151335312
9169;20;2550;2550;1.5497157540285673499206462502;0;2469;0.0000373209875506515777913999;0.0317647058823529411764705882
9170;20;2796;2796;1.5174125732541008767633000337;0;2763;0.0000340554011399695647346524;0.011802575107296137339055794
9171;20;1953;1953;1.5334960528390541742125038371;0;1953;0.0000363879628618852883466149;0
9172;20;2532;2532;1.5498165206949541091806830301;0;2532;0.0000354549381731189989018299;0
9173;20;2347;2347;1.4996151273158839056040261881;0;2347;0.0000326558641068201305674749;0
9174;20;2684;2684;1.5013514862616779702607710703;0;2684;0.0000321893517624369858450824;0
9175;20;1903;1903;1.4426936236159745023013053948;0;1832;0.0000345219134843527094570449;0.0373095112979506043089858119
9176;20;2335;2335;1.5202065156846115305057087116;0;2327;0.0000331223764512032752898674;0.0034261241970021413276231263
9177;20;2365;2365;1.441382723928257865631382472;0;2360;0.0000326558641068201305674749;0.0021141649048625792811839323
9178;20;2249;2249;1.3860207709956213151356198036;0;2249;0.0000312563270736706964002974;0
9179;20;2041;2041;1.4852334847632403201021102219;0;1972;0.0000359214505175021436242224;0.0338069573738363547280744733
9180;20;2273;2273;1.4032052197133188341296699052;0;2246;0.0000349884258287358541794374;0.0118785745710514738231412231
9181;20;2435;2435;1.5407060011214956758970799126;0;2435;0.0000354549381731189989018299;0
9182;20;2508;2508;1.5195347379086998021054635127;0;2420;0.0000345219134843527094570449;0.0350877192982456140350877193
9183;20;1863;1863;1.374294516707206589393561943;0;1791;0.0000321893517624369858450824;0.0386473429951690821256038647
9184;20;2959;2959;1.5449839193194891130014191306;0;2778;0.0000340554011399695647346524;0.0611693139574180466373774924
9185;20;2411;2411;1.4937314736285236843652119879;0;2411;0.0000368544752062684330690074;0
9186;20;2456;2456;1.5396661451058656463108670319;0;2405;0.0000354549381731189989018299;0.0207654723127035830618892508
9187;20;2333;2333;1.4901001415398452858461087739;0;2311;0.0000307898147292875516779049;0.0094299185597942563223317617
9188;20;1983;1983;1.4723656747681200392243579157;0;1983;0.0000359214505175021436242224;0
9189;20;2041;2041;1.4566316129291097171722260943;0;1999;0.0000307898147292875516779049;0.0205781479666829985301322881
9190;20;2338;2338;1.3876437674417302756248233084;0;2338;0.0000321893517624369858450824;0
9191;20;2818;2818;1.5464245094389442639041671682;0;2818;0.0000391870369281841566809699;0
9192;20;2441;2441;1.5195925854394033120510401826;0;2420;0.0000373209875506515777913999;0.008603031544448996312986481
9193;20;1821;1821;1.3750642620754387781855095668;0;1821;0.0000387205245838010119585774;0
9194;20;2721;2721;1.4022204121543260156206993393;0;2721;0.0000354549381731189989018299;0
9195;20;2421;2421;1.5446489634562220150907413161;0;2421;0.0000368544752062684330690074;0
9196;20;2475;2475;1.5408478208741881518926872324;0;2452;0.0000368544752062684330690074;0.0092929292929292929292929293
9197;20;2417;2417;1.519645301334318607404670535;0;2417;0.0000387205245838010119585774;0
9198;20;2033;2033;1.5507812682231384524665907185;0;1992;0.0000424526233388661697377174;0.020167240531234628627643876
9199;20;2168;2168;1.4656987468545405179966467093;0;2070;0.0000326558641068201305674749;0.0452029520295202952029520295